卡BIN,银行名称,卡种
622681,江西农信联合社,0
435745,平安银行,1
435744,平安银行,1
625158,临汾市尧都区农村信用合作联社,1
625156,武汉农村商业银行,1
625155,乌鲁木齐市商业银行,1
955966013,农业银行,0
625153,中国银联支付标记,1
955980326,农业银行,0
955966011,农业银行,0
491024008,农业银行,2
491024009,农业银行,2
535910162,农业银行,2
63535914241,农业银行,2
955978009,农业银行,0
491024005,农业银行,2
535910163,农业银行,2
63535914240,农业银行,2
535910160,农业银行,2
63491026382,农业银行,2
955966010,农业银行,0
535910161,农业银行,2
955978008,农业银行,0
955978005,农业银行,0
512466,民生银行,1
491024013,农业银行,2
545392,民生银行,1
955967350,农业银行,0
545393,民生银行,1
491024010,农业银行,2
491024011,农业银行,2
628200,汉口银行,1
628201,光大银行,1
628202,光大银行,1
628203,北京银行,1
955992326,农业银行,0
628204,金华银行股份有限公司,1
955992327,农业银行,0
628205,天津银行,1
628206,中信银行,1
955979327,农业银行,0
628207,宁波银行,1
955979326,农业银行,0
628208,中信银行,1
628209,中信银行,1
625135,乌鲁木齐市商业银行,2
955967326,农业银行,0
955967327,农业银行,0
520082,农业银行,1
63491025077,农业银行,2
63491025079,农业银行,2
489592,建设银行,1
63491025074,农业银行,2
628210,江苏银行,1
63491025075,农业银行,2
628211,上海农商银行贷记卡,1
63491025076,农业银行,2
628212,兴业银行,1
628216,交通银行,1
955954010,农业银行,0
955954011,农业银行,0
628218,交通银行,1
955991005,农业银行,0
628219,桂林银行,1
520083,农业银行,1
955954013,农业银行,0
625129,江南农村商业银行,1
625128,福建省农村信用社联合社,1
955966009,农业银行,0
955991009,农业银行,0
955955350,农业银行,0
955966008,农业银行,0
955991008,农业银行,0
625126,海口农村商业银行,1
6221504010,邮储银行,0
621056805,交通银行,0
491025326,农业银行,2
491025327,农业银行,2
955966005,农业银行,0
63491025062,农业银行,2
955991010,农业银行,0
628221,浦发银行,1
628222,浦发银行,1
628224,哈尔滨商行,1
955991013,农业银行,0
63491025060,农业银行,2
628226,江苏省农村信用社联合社,1
63491025061,农业银行,2
955991011,农业银行,0
628227,广西北部湾银行,1
628229,承德银行,1
625119,哈尔滨银行,1
63491025011,农业银行,2
955992350,农业银行,0
63491025013,农业银行,2
628230,上海银行,1
628231,富滇银行,1
955955327,农业银行,0
628232,福建省农村信用社联合社,1
955988240,农业银行,0
628233,赣州银行股份有限公司,1
955988241,农业银行,0
63491025010,农业银行,2
628235,广州农村商业银行,1
628236,杭州市商业银行,1
955955326,农业银行,0
628237,广东南粤银行,1
998801,平安银行,1
998800,平安银行,0
998802,平安银行,1
625101,常熟市农村商业银行,2
535910117,农业银行,2
63491025008,农业银行,2
535910118,农业银行,2
63491025009,农业银行,2
535910115,农业银行,2
535910116,农业银行,2
535910113,农业银行,2
63491025005,农业银行,2
535910114,农业银行,2
628242,南京银行,1
955954008,农业银行,0
955954009,农业银行,0
6221504030,邮储银行,0
955954005,农业银行,0
628248,吴江农商行,1
535918076,农业银行,2
535918077,农业银行,2
535918074,农业银行,2
955976240,农业银行,0
535918075,农业银行,2
621338010,广州白云民泰村镇银行,0
535918079,农业银行,2
535910146,农业银行,2
535910145,农业银行,2
491022241,农业银行,2
535910142,农业银行,2
491022240,农业银行,2
535910143,农业银行,2
628250,浙江稠州商业银行,1
535910140,农业银行,2
535910141,农业银行,2
628252,内蒙古银行,1
628253,鄂尔多斯银行,1
3033753,光大银行,0
628255,温州银行,1
955976241,农业银行,0
628258,民生银行,1
3033752,光大银行,0
628259,广发银行,1
3033751,光大银行,0
621338002,福建漳平民泰村镇银行,0
535910139,农业银行,2
955992382,农业银行,0
628260,广发银行,1
628262,招商银行,1
628263,兰州银行,1
628264,营口银行,1
63491026350,农业银行,2
628266,建设银行,1
628267,重庆农村商业银行,1
6221504050,邮储银行,0
628268,农业银行,1
621338006,重庆九龙坡民泰村镇银行,0
628269,农业银行,1
621338005,江苏惠山民泰村镇银行,0
621338003,浙江龙泉民泰村镇银行,0
621338009,重庆彭水民泰村镇银行,0
621338008,江苏金湖民泰村镇银行,0
621338007,浙江桐乡民泰村镇银行,0
955957143,农业银行,0
622960,邯郸市商业银行,0
955990007,农业银行,0
436718,建设银行,1
955989013,农业银行,0
535911139,农业银行,2
63491027117,农业银行,2
63491027116,农业银行,2
63491027118,农业银行,2
63491027113,农业银行,2
63491027115,农业银行,2
63491027114,农业银行,2
552801,建设银行,1
955989011,农业银行,0
955989010,农业银行,0
955990013,农业银行,0
955990011,农业银行,0
955990010,农业银行,0
9551006009,邮储银行,0
9551006008,邮储银行,0
955989009,农业银行,0
9551006007,邮储银行,0
9551006006,邮储银行,0
955953074,农业银行,0
955978350,农业银行,0
9551006001,邮储银行,0
9551006000,邮储银行,0
9551006005,邮储银行,0
9551006004,邮储银行,0
955989005,农业银行,0
9551006003,邮储银行,0
955989008,农业银行,0
9551006002,邮储银行,0
63491024075,农业银行,2
63491024074,农业银行,2
63491024079,农业银行,2
955991350,农业银行,0
63491024077,农业银行,2
955966382,农业银行,0
63491024076,农业银行,2
955953079,农业银行,0
433680,中信银行,0
955953075,农业银行,0
955953076,农业银行,0
955953077,农业银行,0
436738,建设银行,1
955977010,农业银行,0
63491027139,农业银行,2
94004602,秦皇岛银行股份有限公司,0
955966350,农业银行,0
955977013,农业银行,0
955977011,农业银行,0
436742,建设银行,0
62355358,沂源博商村镇银行,0
955954382,农业银行,0
436728,建设银行,2
63535915009,农业银行,2
63535915008,农业银行,2
63535915007,农业银行,2
63535915005,农业银行,2
94004604,沧州银行股份有限公司,0
535911145,农业银行,2
535911146,农业银行,2
535911143,农业银行,2
535911141,农业银行,2
955977008,农业银行,0
63535916326,农业银行,2
535911142,农业银行,2
955977009,农业银行,0
63535916327,农业银行,2
535911140,农业银行,2
955977005,农业银行,0
535919062,农业银行,2
955965009,农业银行,0
535919060,农业银行,2
955965008,农业银行,0
535919061,农业银行,2
955954350,农业银行,0
621635101,象山国民村镇银行,0
955965005,农业银行,0
621681003,铁岭农商村镇银行,0
621681002,辽宁彰武金通村镇银行股份有限公司,0
955991382,农业银行,0
621635102,五家渠国民村镇银行,0
621635103,南宁江南国民村镇银行,0
621635104,桂林国民村镇银行,0
621681001,沈阳于洪永安村镇银行,0
955978326,农业银行,0
621635106,石河子国民村镇银行,0
955978327,农业银行,0
621635107,邛崃国民村镇银行,0
621635108,昌吉国民村镇银行,0
621635109,合浦国民村镇银行,0
453242,建设银行,2
535919074,农业银行,2
535919077,农业银行,2
6222084100,工商银行,0
621635110,防城港防城国民村镇银行,0
535919075,农业银行,2
621635111,平果国民村镇银行,0
535919076,农业银行,2
621635112,银海国民村镇银行,0
955965013,农业银行,0
535919079,农业银行,2
955965011,农业银行,0
955965010,农业银行,0
18572,昆明农联社,0
955990060,农业银行,0
63535913241,农业银行,2
63535913240,农业银行,2
491023240,农业银行,2
491023241,农业银行,2
955990062,农业银行,0
955990061,农业银行,0
621635113,钦州市钦南国民村镇银行,0
621635114,宁波市鄞州国民村镇银行,0
621635115,哈密红星国民村镇银行,0
621635116,北屯国民村镇银行,0
621635117,博乐国民村镇银行,0
621635118,绿洲国民村镇银行,0
621635119,广西浦北国民村镇银行,0
433666,中信银行,1
433667,中信银行,1
621097,龙江银行,0
621635120,伊犁国民村镇银行,0
621096,邮储银行,0
621099,四川省农村信用社联合社,0
621635122,克拉玛依金龙国民村镇银行,0
621098,邮储银行,0
621635123,奎屯国民村镇银行,0
433669,中信银行,1
535911118,农业银行,2
621095,邮储银行,0
535911116,农业银行,2
535911117,农业银行,2
535911114,农业银行,2
535911115,农业银行,2
621091,保定银行,0
535911113,农业银行,2
621090,遂宁市商业银行,0
63491024062,农业银行,2
63491024061,农业银行,2
955990075,农业银行,0
955990074,农业银行,0
955953008,农业银行,0
955953009,农业银行,0
955990079,农业银行,0
621635124,广西上林国民村镇银行,0
433670,中信银行,0
621635125,库车国民村镇银行,0
955990077,农业银行,0
955953005,农业银行,0
955990076,农业银行,0
63491024060,农业银行,2
433671,中信银行,0
621089,盘锦市商业银行,0
955966327,农业银行,0
621086,乐山市商业银行,0
539867,华夏银行,1
539868,华夏银行,1
621088,浙江民泰商业银行,0
955987241,农业银行,0
621082,建设银行,0
621081,建设银行,0
621083,建设银行,0
955966326,农业银行,0
621080,建设银行,0
63491025382,农业银行,2
955987240,农业银行,0
955953013,农业银行,0
955993116,农业银行,0
955993117,农业银行,0
955993118,农业银行,0
955953010,农业银行,0
955993113,农业银行,0
955953011,农业银行,0
955993114,农业银行,0
955993115,农业银行,0
621656001,河南方城凤裕村镇银行,0
955981139,农业银行,0
491020161,农业银行,2
95510031,邮储银行,0
491020162,农业银行,2
95510030,邮储银行,0
520382,广发银行,1
491020160,农业银行,2
62312201,海南儋州绿色村镇银行,0
621656002,天津武清村镇银行,0
491020163,农业银行,2
63535916382,农业银行,2
955968163,农业银行,0
955968160,农业银行,0
955968161,农业银行,0
63535915062,农业银行,2
955968162,农业银行,0
63535915061,农业银行,2
63535915060,农业银行,2
621977,温州银行,0
955989079,农业银行,0
955999241,农业银行,0
955981116,农业银行,0
535919005,农业银行,2
955999240,农业银行,0
955968139,农业银行,0
955981115,农业银行,0
491020145,农业银行,2
955981118,农业银行,0
491020146,农业银行,2
955981117,农业银行,0
535919008,农业银行,2
63535918113,农业银行,2
535919009,农业银行,2
63535918115,农业银行,2
955981114,农业银行,0
63535918114,农业银行,2
955981113,农业银行,0
63535915079,农业银行,2
63535918117,农业银行,2
491020140,农业银行,2
63535918116,农业银行,2
63535915077,农业银行,2
63535915076,农业银行,2
63535918118,农业银行,2
63535915075,农业银行,2
955989075,农业银行,0
491020143,农业银行,2
63535915074,农业银行,2
955989074,农业银行,0
955989077,农业银行,0
491020141,农业银行,2
955989076,农业银行,0
491020142,农业银行,2
95510055,邮储银行,0
955956163,农业银行,0
955956162,农业银行,0
622630150,华夏银行,0
535919011,农业银行,2
955956161,农业银行,0
955956160,农业银行,0
535919010,农业银行,2
535919013,农业银行,2
955964240,农业银行,0
63491023146,农业银行,2
955964241,农业银行,0
63491023145,农业银行,2
535916327,农业银行,2
63491023140,农业银行,2
63535912350,农业银行,2
491035,广发银行,1
535916326,农业银行,2
491031,建设银行,2
63491023143,农业银行,2
491032,广发银行,1
63491023142,农业银行,2
63491023141,农业银行,2
955985161,农业银行,0
955985160,农业银行,0
491037,广发银行,1
491038,广发银行,1
625899,工商银行,1
622598021,招商银行,0
62355865,浙江松阳恒通村镇银行,0
458065496,工商银行,1
6013821700,中国银行,0
491024060,农业银行,2
955995327,农业银行,0
491024061,农业银行,2
491024062,农业银行,2
955995326,农业银行,0
625888,东莞农村商业银行,1
955985146,农业银行,0
481699,光大银行,1
955985145,农业银行,0
625886,华融湘江银行,1
955985143,农业银行,0
955985142,农业银行,0
955985141,农业银行,0
955973160,农业银行,0
955985140,农业银行,0
491024079,农业银行,2
63491023162,农业银行,2
63491023161,农业银行,2
63491023160,农业银行,2
491024075,农业银行,2
491024076,农业银行,2
491024077,农业银行,2
63491023163,农业银行,2
955973161,农业银行,0
955994008,农业银行,0
955952241,农业银行,0
955973162,农业银行,0
955952240,农业银行,0
955973163,农业银行,0
491024074,农业银行,2
955994009,农业银行,0
623218,邮储银行,0
955994005,农业银行,0
623211,建设银行,0
62109211,浙江诸暨联合村镇银行,0
955961161,农业银行,0
63491023115,农业银行,2
955961160,农业银行,0
63491023114,农业银行,2
955961163,农业银行,0
63491023113,农业银行,2
955961162,农业银行,0
63491023118,农业银行,2
955985139,农业银行,0
63491023117,农业银行,2
63491023116,农业银行,2
955994011,农业银行,0
955994010,农业银行,0
955994013,农业银行,0
623207,武汉农村商业银行,0
623208,中国银行,0
623205,焦作市商业银行,0
625866,工商银行,1
625865,工商银行,1
623201,四川省农村信用社联合社,0
623200,宁夏银行,0
625860,工商银行,1
63491020077,农业银行,2
63491020076,农业银行,2
63491020079,农业银行,2
621697793,任丘村镇银行,0
6222024100,工商银行,0
63491020075,农业银行,2
63491020074,农业银行,2
955995350,农业银行,0
955973140,农业银行,0
491025382,农业银行,2
955973141,农业银行,0
955973142,农业银行,0
625859,工商银行,1
955973143,农业银行,0
603601,徽商银行合肥分行,0
625858,工商银行,1
603602,绍兴银行股份有限公司,0
955973145,农业银行,0
955973146,农业银行,0
955985114,农业银行,0
621497,曲靖市商业银行,0
955961146,农业银行,0
955985113,农业银行,0
621496,兰州银行股份有限公司,0
621499,建设银行,0
621498,乐山市商业银行,0
621492,光大银行,0
625850,湖北银行,1
63535912327,农业银行,2
621495,上海农商银行,0
621347002,北京顺义银座村镇银行,0
63535912326,农业银行,2
955961141,农业银行,0
621491,光大银行,0
955961140,农业银行,0
621490,光大银行,0
621347003,江西赣州银座村镇银行,0
955961143,农业银行,0
955985118,农业银行,0
621347006,重庆渝北银座村镇银行,0
955961142,农业银行,0
955985117,农业银行,0
621347005,浙江三门银座村镇银行,0
63491023139,农业银行,2
955961145,农业银行,0
955985116,农业银行,0
621347008,浙江景宁银座村镇银行,0
955985115,农业银行,0
621347007,重庆黔江银座村镇银行,0
621627010,云南安宁稠州村镇银行,0
955973139,农业银行,0
491025350,农业银行,2
621489,光大银行,0
955982077,农业银行,0
621486,招商银行,0
621485,招商银行,0
955982075,农业银行,0
621488,建设银行,0
955982076,农业银行,0
63535911009,农业银行,2
621482,成都商业银行,0
62109203,浙江长兴联合村镇银行,0
955982074,农业银行,0
559051,建设银行,1
62109202,浙江嘉善联合村镇银行,0
621481,晋中市榆次融信村镇银行,0
63535911007,农业银行,2
63535911008,农业银行,2
621483,招商银行,0
63535911005,农业银行,2
621627009,龙泉驿稠州村镇银行,0
62109206,浙江温岭联合村镇银行,0
621627008,江苏东台稠州村镇银行,0
621480,泰隆城市信用社,0
621627007,广州花都稠州村镇银行,0
621627006,忠县稠州村镇银行,0
955982079,农业银行,0
62109209,江苏邗江联合村镇银行,0
621627001,吉安稠州村镇银行,0
535913241,农业银行,2
621627005,浙江舟山普陀稠州村镇银行,0
535913240,农业银行,2
621627003,重庆北碚稠州村镇银行,0
621627002,浙江岱山稠州村镇银行,0
625839,上海银行,1
625836,广州银行股份有限公司,1
955976060,农业银行,0
955976062,农业银行,0
955976061,农业银行,0
955964077,农业银行,0
63535914009,农业银行,2
63535914008,农业银行,2
63535914007,农业银行,2
955964075,农业银行,0
955964076,农业银行,0
63491028327,农业银行,2
63535914005,农业银行,2
63491028326,农业银行,2
955964079,农业银行,0
491024240,农业银行,2
491024241,农业银行,2
955964074,农业银行,0
955977382,农业银行,0
955967115,农业银行,0
955967116,农业银行,0
955967117,农业银行,0
955967118,农业银行,0
955967113,农业银行,0
63535914013,农业银行,2
955967114,农业银行,0
63535914011,农业银行,2
51837831,中国银行,2
535911240,农业银行,2
63535914010,农业银行,2
535911241,农业银行,2
955990382,农业银行,0
955955139,农业银行,0
51837835,中国银行,2
623199,凉山州商业银行,0
623197,晋城银行股份有限公司,0
623196,泰安市商业银行,0
623193,唐山银行,0
623190,昆明农联社,0
63491027013,农业银行,2
622846007,农业银行,0
63491027010,农业银行,2
955989350,农业银行,0
955965382,农业银行,0
63491027011,农业银行,2
955952077,农业银行,0
955952076,农业银行,0
955952075,农业银行,0
955952074,农业银行,0
955952079,农业银行,0
623188,鞍山银行,0
623189,江南农村商业银行,0
623186,深圳农村商业银行,0
623187,星展银行,0
955988011,农业银行,0
623184,中国银行,0
623185,上海银行,0
955988013,农业银行,0
623182,甘肃银行,0
63535915350,农业银行,2
623183,上海银行,0
623180,铁岭银行,0
623181,吉林省农村信用社联合社,0
63491027009,农业银行,2
63491027008,农业银行,2
63491027005,农业银行,2
955964062,农业银行,0
955955118,农业银行,0
955964060,农业银行,0
955964061,农业银行,0
955988010,农业银行,0
955955115,农业银行,0
955955114,农业银行,0
955955117,农业银行,0
955955116,农业银行,0
955955113,农业银行,0
955988008,农业银行,0
955988009,农业银行,0
623179,晋商银行,0
955953382,农业银行,0
955977350,农业银行,0
623177,营口银行股份有限公司,0
623178,遂宁市商业银行,0
623176,大华银行（中国）,0
623173,大连银行,0
623171,湖州市商业银行,0
623172,大连银行,0
955988005,农业银行,0
623170,青岛银行,0
955992115,农业银行,0
955992116,农业银行,0
955992117,农业银行,0
955992118,农业银行,0
955992113,农业银行,0
955992114,农业银行,0
623168,保定银行,0
955952062,农业银行,0
623166,阜新银行,0
955952061,农业银行,0
623167,宁波东海银行,0
955952060,农业银行,0
456418,浦发银行,1
623165,西安银行股份有限公司,0
623162,上海农商银行,0
623163,华商银行,0
623160,信阳银行,0
623161,盘锦市商业银行,0
955989327,农业银行,0
955989326,农业银行,0
63491025240,农业银行,2
63491025241,农业银行,2
955976011,农业银行,0
955976010,农业银行,0
955976013,农业银行,0
535919161,农业银行,2
623159,光大银行,0
535919162,农业银行,2
623157,光大银行,0
535919160,农业银行,2
623158,光大银行,0
623155,光大银行,0
623156,光大银行,0
535919163,农业银行,2
623153,乌海银行股份有限公司,0
955964011,农业银行,0
623151,辽阳银行股份有限公司,0
623152,平顶山银行股份有限公司,0
955964010,农业银行,0
623150,江苏长江商业银行,0
621680009,福建沙县渝农商村镇银行,0
955964013,农业银行,0
955976008,农业银行,0
62105901,双流诚民村镇银行,0
955976009,农业银行,0
63535915326,农业银行,2
63535915327,农业银行,2
62105905,海口苏南村镇银行,0
955992139,农业银行,0
621680010,福建福安渝农商村镇银行,0
621680011,云南香格里拉渝农商村镇银行,0
955976005,农业银行,0
623146,九江银行股份有限公司,0
491021163,农业银行,2
955992140,农业银行,0
62105913,句容茅山村镇银行,0
491021162,农业银行,2
955992141,农业银行,0
491021161,农业银行,2
955977327,农业银行,0
955992142,农业银行,0
62105915,海口苏南村镇银行,0
491021160,农业银行,2
955992143,农业银行,0
955965350,农业银行,0
62105916,兴化苏南村镇银行,0
955977326,农业银行,0
955992145,农业银行,0
955992146,农业银行,0
623139,昆仑银行股份有限公司,0
955980162,农业银行,0
955980161,农业银行,0
535919140,农业银行,2
623607010,澳洲联邦村镇银行温县村镇银行,0
955980163,农业银行,0
535919143,农业银行,2
955980160,农业银行,0
535919141,农业银行,2
535919142,农业银行,2
535919145,农业银行,2
535919146,农业银行,2
491021139,农业银行,2
62308299,广元贵商村镇银行,0
63491027079,农业银行,2
63491027076,农业银行,2
63491027075,农业银行,2
63491027077,农业银行,2
63491027074,农业银行,2
622717,浙江泰隆商业银行,2
62358563,铁岭新星村镇银行,0
955979162,农业银行,0
623607001,澳洲联邦村镇银行济源村镇银行,0
955979161,农业银行,0
955958241,农业银行,0
955979160,农业银行,0
623607005,澳洲联邦银行(渑池)村镇银行,0
955958240,农业银行,0
623607004,澳洲联邦村镇银行伊川村镇银行,0
623607003,澳洲联邦村镇银行兰考村镇银行,0
955979163,农业银行,0
623607002,澳洲联邦银行登封村镇银行,0
955998261,农业银行,0
955998262,农业银行,0
491021146,农业银行,2
63535917113,农业银行,2
63535917114,农业银行,2
491021141,农业银行,2
63535917115,农业银行,2
621680005,广西鹿寨渝农商村镇银行,0
491021140,农业银行,2
63535917116,农业银行,2
621680006,云南祥云渝农商村镇银行,0
63535917117,农业银行,2
621680007,福建平潭渝农商村镇银行,0
63535917118,农业银行,2
621680008,云南鹤庆渝农商村镇银行,0
955998265,农业银行,0
491021145,农业银行,2
622708,建设银行,1
622707,建设银行,2
621680002,张家港渝农商村镇银行,0
955998263,农业银行,0
491021143,农业银行,2
621680003,大竹渝农商村镇银行,0
955998264,农业银行,0
491021142,农业银行,2
621680004,云南大理渝农商村镇银行,0
63491027061,农业银行,2
623607009,澳洲联邦银行(永城)村镇银行,0
63491027060,农业银行,2
623607008,澳洲联邦银行（磁县）村镇银行,0
623607007,澳洲联邦银行（永年）村镇银行,0
63491027062,农业银行,2
623607006,澳洲联邦银行（辛集）村镇银行,0
622700,建设银行,0
955980140,农业银行,0
955980142,农业银行,0
955980141,农业银行,0
491021116,农业银行,2
63535917140,农业银行,2
491021115,农业银行,2
63535917141,农业银行,2
491021114,农业银行,2
63535917142,农业银行,2
491021113,农业银行,2
63535917143,农业银行,2
63535917145,农业银行,2
955980143,农业银行,0
491021118,农业银行,2
63535917146,农业银行,2
955980146,农业银行,0
491021117,农业银行,2
955980145,农业银行,0
955967162,农业银行,0
955967163,农业银行,0
955998276,农业银行,0
955998277,农业银行,0
955998274,农业银行,0
955967160,农业银行,0
955998275,农业银行,0
955967161,农业银行,0
491029079,农业银行,2
491029076,农业银行,2
491029077,农业银行,2
491029074,农业银行,2
491029075,农业银行,2
955979140,农业银行,0
407405,民生银行,1
955979143,农业银行,0
955979142,农业银行,0
955979141,农业银行,0
955980139,农业银行,0
535919139,农业银行,2
63535917139,农业银行,2
377155,民生银行,1
955979146,农业银行,0
955979145,农业银行,0
955955162,农业银行,0
955955161,农业银行,0
491029060,农业银行,2
955990327,农业银行,0
955955163,农业银行,0
955990326,农业银行,0
535916075,农业银行,2
955955160,农业银行,0
535916074,农业银行,2
535916077,农业银行,2
940015,天津市商业银行,0
535916076,农业银行,2
6227897,中国银行,1
623493,Co-Operative Bank Limited,3
6243900,Credit Ural Bank Joint Stock,1
6227896,中国银行,1
6227899,中国银行,1
622161,光大银行,1
6227898,中国银行,1
6227893,中国银行,1
6227892,中国银行,1
6227895,中国银行,1
6227894,中国银行,1
6227891,中国银行,1
6227890,中国银行,1
622159,工商银行,1
622158,工商银行,1
628286,工商银行,1
628288,工商银行,1
628289,青海省农村信用社联合社,1
6243902,Credit Ural Bank Joint Stock,1
622145,Allied Bank,1
622138,北京农村商业银行,0
622137,徽商银行芜湖分行,0
622130,日本三菱信用卡公司,1
62341402,XacBank,0
62341403,XacBank,0
62341401,XacBank,0
622129,深圳农村商业银行,0
6234150,Sinopay（Singapore）PTE Ltd,3
622114,工商银行,0
622111,工商银行,0
622110,工商银行,0
622105,工商银行,0
622102,工商银行,0
622104,工商银行,0
622103,工商银行,0
62361026,西安高陵阳光村镇银行,0
62594250,工商银行,1
955998096,农业银行,0
955998097,农业银行,0
955998094,农业银行,0
955998095,农业银行,0
955998092,农业银行,0
470916,光大银行,1
622889,工商银行,1
625900,工商银行,1
625801,工商银行,1
625915,工商银行,1
625916,工商银行,1
625115,工商银行,1
625941,工商银行,1
620603,工商银行,0
621312,工商银行,0
621314,工商银行,0
622944,工商银行,0
622949,工商银行,0
620506,工商银行,0
620507,工商银行,0
620705,工商银行,0
622512,工商银行,0
622702,工商银行,0
622711,工商银行,0
622712,工商银行,0
622713,工商银行,0
623005,工商银行,0
623009,工商银行,0
621505,工商银行,0
621507,工商银行,0
621509,工商银行,0
621512,工商银行,0
621702,工商银行,0
621809,工商银行,0
621811,工商银行,0
621812,工商银行,0
620715,工商银行,0
620809,工商银行,0
620903,工商银行,0
620030,工商银行,3
623335,工商银行,3
620101,工商银行,3
620050,工商银行,3
440014,建设银行,0
31431699,建设银行,0
491033,广发银行,1
493427,广发银行,1
541709,广发银行,1
541710,广发银行,1
436771,广发银行,1
436770,广发银行,1
418152,浦发银行,1
478060,浦发银行,1
377186,浦发银行,1
433645,浦发银行,1
512451,浦发银行,1
624405,中国银行,1
625147,中国银行,1
516466,中国银行,2
466248,中国银行,2
625136,中国银行,1
625172,中国银行,1
625174,中国银行,1
625176,中国银行,1
625058,中国银行,1
625060,中国银行,1
625145,中国银行,1
625040,中国银行,1
625042,中国银行,1
625056,中国银行,1
625055,中国银行,1
625141,中国银行,1
625143,中国银行,1
625044,中国银行,1
625046,中国银行,1
625048,中国银行,1
625053,中国银行,1
625196,中国银行,1
625198,中国银行,1
622750,中国银行,1
622751,中国银行,1
620218,中国银行,0
620019,中国银行,3
620035,中国银行,3
433668,中信银行,1
379922,中信银行,1
548278,中信银行,1
438539,中信银行,1
968800,中信银行,0
968801,中信银行,0
968802,中信银行,0
968803,中信银行,0
968804,中信银行,0
968805,中信银行,0
955998046,农业银行,0
955998043,农业银行,0
955998044,农业银行,0
955998052,农业银行,0
955998053,农业银行,0
955998050,农业银行,0
955998051,农业银行,0
955998056,农业银行,0
955998054,农业银行,0
955998055,农业银行,0
955998063,农业银行,0
955998064,农业银行,0
955998069,农业银行,0
955998067,农业银行,0
955998068,农业银行,0
955998065,农业银行,0
955998066,农业银行,0
955998072,农业银行,0
955998073,农业银行,0
955998070,农业银行,0
955998071,农业银行,0
955998078,农业银行,0
955998085,农业银行,0
955998086,农业银行,0
955998083,农业银行,0
955998084,农业银行,0
955998089,农业银行,0
955998104,农业银行,0
955998105,农业银行,0
955998103,农业银行,0
955998100,农业银行,0
955998126,农业银行,0
955998124,农业银行,0
955998125,农业银行,0
955998123,农业银行,0
955998128,农业银行,0
62218812,邮储银行,0
62218810,邮储银行,0
62218811,邮储银行,0
62218826,邮储银行,0
62218824,邮储银行,0
62218822,邮储银行,0
62218819,邮储银行,0
62218816,邮储银行,0
62218836,邮储银行,0
62218833,邮储银行,0
62218845,邮储银行,0
62218842,邮储银行,0
62218839,邮储银行,0
96828,郑州银行股份有限公司,0
621018193,广东省农村信用社联合社,0
95510010,邮储银行,0
95510016,邮储银行,0
95510012,邮储银行,0
95510011,邮储银行,0
95510019,邮储银行,0
95510029,邮储银行,0
95510026,邮储银行,0
95510024,邮储银行,0
95510022,邮储银行,0
955998372,农业银行,0
955998370,农业银行,0
955998379,农业银行,0
955998377,农业银行,0
955998378,农业银行,0
955998375,农业银行,0
955998376,农业银行,0
955998373,农业银行,0
955998374,农业银行,0
95510039,邮储银行,0
95510036,邮储银行,0
95510033,邮储银行,0
622339025,宁波鄞州农村合作银行,0
955998383,农业银行,0
95510042,邮储银行,0
955998388,农业银行,0
955998389,农业银行,0
955998386,农业银行,0
955998387,农业银行,0
955998384,农业银行,0
955998385,农业银行,0
95510049,邮储银行,0
95510045,邮储银行,0
955998394,农业银行,0
955998391,农业银行,0
955998392,农业银行,0
955998390,农业银行,0
95510052,邮储银行,0
955998397,农业银行,0
955998398,农业银行,0
955998395,农业银行,0
955998396,农业银行,0
95510058,邮储银行,0
95510064,邮储银行,0
95510061,邮储银行,0
95510073,邮储银行,0
95510070,邮储银行,0
95510079,邮储银行,0
95510077,邮储银行,0
95510087,邮储银行,0
95510085,邮储银行,0
95510082,邮储银行,0
95510088,邮储银行,0
955998412,农业银行,0
955998413,农业银行,0
955998410,农业银行,0
955998411,农业银行,0
955998416,农业银行,0
955998417,农业银行,0
955998414,农业银行,0
955998415,农业银行,0
955998006,农业银行,0
955998001,农业银行,0
955998409,农业银行,0
955998407,农业银行,0
955998408,农业银行,0
62215142,邮储银行,0
62215149,邮储银行,0
62215145,邮储银行,0
62215152,邮储银行,0
62215158,邮储银行,0
62215164,邮储银行,0
62215161,邮储银行,0
62215177,邮储银行,0
62215170,邮储银行,0
62215173,邮储银行,0
62215179,邮储银行,0
62215110,邮储银行,0
62215111,邮储银行,0
62215116,邮储银行,0
62215119,邮储银行,0
62215112,邮储银行,0
62215122,邮储银行,0
62215124,邮储银行,0
62215126,邮储银行,0
62215133,邮储银行,0
62215139,邮储银行,0
62215136,邮储银行,0
955998250,农业银行,0
955998251,农业银行,0
955998258,农业银行,0
955998259,农业银行,0
955998256,农业银行,0
955998257,农业银行,0
955998254,农业银行,0
955998255,农业银行,0
955998252,农业银行,0
955998253,农业银行,0
900309,光大银行,0
900308,光大银行,0
900307,光大银行,0
900306,光大银行,0
900305,光大银行,0
900304,光大银行,0
900303,光大银行,0
900302,光大银行,0
900301,光大银行,0
900300,光大银行,0
955998260,农业银行,0
955100653,邮储银行,0
955998272,农业银行,0
955998273,农业银行,0
955998270,农业银行,0
955998271,农业银行,0
955998278,农业银行,0
955998279,农业银行,0
955998283,农业银行,0
955998284,农业银行,0
955998281,农业银行,0
955998282,农业银行,0
955998280,农业银行,0
955998289,农业银行,0
955998287,农业银行,0
955998288,农业银行,0
